route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
16,1229,1214884,Transway1A,Tri519466,0,1180,165445,0,0
16,1230,1214885,Transway1A,Tri519466,0,1329,165445,0,0
16,1231,1214886,Transway1A,Tri519466,0,1479,165445,0,0
16,1232,1214887,Transway1A,Tri519466,0,1628,165445,0,0
16,1228,1214888,Transway1A,Tri519467,0,1031,165445,0,0
16,1229,1214889,Transway1A,Tri519467,0,1178,165445,0,0
16,1230,1214890,Transway1A,Tri519467,0,1327,165445,0,0
16,1231,1214891,Transway1A,Tri519467,0,1477,165445,0,0
16,1232,1214892,Transway1A,Tri519467,0,1626,165445,0,0
16,1228,1214893,Transway1A,Tri519468,0,1032,165445,0,0
16,1229,1214894,Transway1A,Tri519468,0,1179,165445,0,0
16,1230,1214895,Transway1A,Tri519468,0,1328,165445,0,0
16,1231,1214896,Transway1A,Tri519468,0,1478,165445,0,0
16,1232,1214897,Transway1A,Tri519468,0,1627,165445,0,0
16,1228,1214898,Transway1A,Tri519469,0,1033,165445,0,0
16,1229,1214899,Transway1A,Tri519469,0,1180,165445,0,0
16,1230,1214900,Transway1A,Tri519469,0,1329,165445,0,0
16,1231,1214901,Transway1A,Tri519469,0,1479,165445,0,0
16,1232,1214902,Transway1A,Tri519469,0,1628,165445,0,0
16,1228,1214903,Transway1A,Tri519470,0,1031,165445,0,0
16,1229,1214904,Transway1A,Tri519470,0,1178,165445,0,0
16,1230,1214905,Transway1A,Tri519470,0,1327,165445,0,0
16,1231,1214906,Transway1A,Tri519470,0,1477,165445,0,0
16,1232,1214907,Transway1A,Tri519470,0,1626,165445,0,0
16,1228,1214908,Transway1A,Tri519471,0,1032,165445,0,0
16,1229,1214909,Transway1A,Tri519471,0,1179,165445,0,0
16,1230,1214910,Transway1A,Tri519471,0,1328,165445,0,0
16,1231,1214911,Transway1A,Tri519471,0,1478,165445,0,0
16,1232,1214912,Transway1A,Tri519471,0,1627,165445,0,0
16,1228,1214913,Transway1A,Tri519472,0,1033,165445,0,0
16,1229,1214914,Transway1A,Tri519472,0,1180,165445,0,0
16,1230,1214915,Transway1A,Tri519472,0,1329,165445,0,0
16,1231,1214916,Transway1A,Tri519472,0,1479,165445,0,0
16,1232,1214917,Transway1A,Tri519472,0,1628,165445,0,0
16,1228,1214918,Transway1A,Tri519473,0,1031,165445,0,0
16,1229,1214919,Transway1A,Tri519473,0,1178,165445,0,0
16,1230,1214920,Transway1A,Tri519473,0,1327,165445,0,0
16,1231,1214921,Transway1A,Tri519473,0,1477,165445,0,0
16,1232,1214922,Transway1A,Tri519473,0,1626,165445,0,0
16,1228,1214923,Transway1A,Tri519474,0,1032,165445,0,0
16,1229,1214924,Transway1A,Tri519474,0,1179,165445,0,0
16,1230,1214925,Transway1A,Tri519474,0,1328,165445,0,0
16,1231,1214926,Transway1A,Tri519474,0,1478,165445,0,0
16,1232,1214927,Transway1A,Tri519474,0,1627,165445,0,0
16,1228,1214928,Transway1A,Tri519475,0,1033,165445,0,0
16,1229,1214929,Transway1A,Tri519475,0,1180,165445,0,0
16,1230,1214930,Transway1A,Tri519475,0,1329,165445,0,0
16,1231,1214931,Transway1A,Tri519475,0,1479,165445,0,0
16,1232,1214932,Transway1A,Tri519475,0,1628,165445,0,0
16,1228,1214933,Transway1A,Tri519476,0,1031,165445,0,0
16,1229,1214934,Transway1A,Tri519476,0,1178,165445,0,0
16,1230,1214935,Transway1A,Tri519476,0,1327,165445,0,0
16,1231,1214936,Transway1A,Tri519476,0,1477,165445,0,0
16,1232,1214937,Transway1A,Tri519476,0,1626,165445,0,0
16,1228,1214938,Transway1A,Tri519477,0,1032,165445,0,0
16,1229,1214939,Transway1A,Tri519477,0,1179,165445,0,0
16,1230,1214940,Transway1A,Tri519477,0,1328,165445,0,0
16,1231,1214941,Transway1A,Tri519477,0,1478,165445,0,0
